513,"This warty monstrosity has a human head, writhing tentacles all over its body, and several writhing eyes."
514,"A wave of swift-moving spines rushes forwarda roiling tide of dangerously fast sea urchins."
515,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
516,"For as long as there has been music to drown the sound of thunder, so long has it been this heavy tolling war cry."
517,"This furtive gray-skinned woman wears a tangle of ill-fitting clothes anda handgun she keeps hidden. She scowlsat passersby as they pass by, and carries a handgun that looks dangerous."
518,"This humanoid shapely maiden has softly glowing red eyes and awomane of soft, buttery hair that cascades to her ankles. Rotting vestments hang from her corpse-thin frame and drip with fluid grace."
519,"This towering one-eyed giant wears fragments of crude armor anda breechcloth adorned with skulls. Its breath reeks of pestilence."
520,"This small, stocky mountain goat has striking coloring and the grace of a majestic stag. Its horns are decorated with tall, braided stags horns."
521,"This sleek and graceful doe possesses long, metallic hair that moves with a rhythm that subtly differs from mammal to mammalian."
522,"This large construct is armored with hundreds of metal plates. Its main arm is a massive pincer."
523,"This small forest rodent is small enough to fit in a car seat and is hard to hate."
524,"This huge worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawns like a cave."
525,"This small humanoid creature has flesh made of damp, rotting seaweed."
526,"This small yellow beetle is the size of a small dog. Its slender antennae and underslung stingers grab prey in midair."
527,"This small forest animal has the wide head and toothy maw of a wolf, but is short and spindly. Its hooves leave shimmering hoofprints that slowly fade into mist."
528,"This enormous worm is covered in a dark, slimy slime. Its six antennae twist and writhe like sultry flames."
529,"This gaunt, hunched human figure reclines in a corner, its eyes wells of dark shadow."
530,"This small, awkward rodent is covered in fur and has a wide nose that leads to a wide mouth with fangs."
531,"This gigantic tortoise is half the height of a human and has a domed shell, leathery skin, and a long neck."
532,"This immense worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawns like a cave."
533,"The appearance of this crude, second-skinned figure is disturbing in and of itself. Its features, however, start to take on a grotesque shape."
534,"This large, graceful ant is larger than a horse. Its antlers are flame-colored and it seems to shrug off the tusks of its horns."
535,"It seems like each moment is an opportunity to slip through this creatures clutches. One minute, he's gripping thick leathery plates together to make a hawklike talons; the next, he looks like a jumble of slime and muscle memory."
536,"The tall, gray-skinned humanoid with the big brow and fine features of a parrot has smallpox, and wears a long cloak made from roiling flames."
537,"This towering iron effigy stands as tall as a house. Its halo is a spinning wheel of blades."
538,"This humanoid-shaped figure of folded paper and silken ribbons hovers gently in the air. It wears the open cover of some great tome like a metal- and leather-bound mask."
539,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny tree branch juts from the top of his head."
540,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny tree branch juts from the top of his head."
541,"This large, flat-headed creature has a wide, soulless eyes and beady, darting eyes."
542,"This humanoid-shaped figure of folded paper and silken ribbons hovers gently in the air. It wears the open cover of some great tome like a metal- and leather-bound mask."
543,"A patch of diseased flesh has grown so thick it no longer resembles a fleshless wolf, but rather a thick, stretched canvas."
544,"The sleek, long-legged quadruped has great leathery wings, a short and toothy snout, and an array of sharpened teeth."
545,"This diminutive humanoid looks like a truly ancient but proud old warrior. A fine sheen of metallic gleam shows traces of past glory in her eyes."
546,"This massive, three-legged freak is mostly mouth. Three flailing tentacles adorn each side of its yawning maw."
547,"This slender fiends skin is unnaturally pale, with patches of unusually fine white frost showing through. She holds a slender spear that falters at her throat, but the axe is too small a shield for her to use."
548,"This small humanoid creature is often mistaken for a mermaid, but it is hard to tell from the water. Its long, callused arms and blue-green flukes are wispy, ghostly memories."
549,"This large, flightless bird has a reddish-brown hump and feathers that seem barely able to hold together."
550,"An unkempt mass of hair covers this towering giantcloaked savage. A single jagged tear drips from her eye sockets."
551,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
552,"A long and sinuous serpent has its bulbous eyes fixed on a fowllike head."
553,"This strange bird-shaped creature has the head of a fowl and large wings protruding from its back."
554,"This large, bloodshot eyeball floats silently in the air. Its left eye is completely closed, showing obvious whiteheads and pupils, and its right eye opens fully. No other features of the creature are recognizable.</|endoftext"
555,"This large, brightly colored beetle stands on powerful hind legs. Its heavy shafted antennae twitches rapidly."
556,"This slender humanoid is clad in a severe black leather harness and long skirt decorated with curling twists of wire. Her eyes are colorless orbs, and tears of blood course down her cheeks. Slender surgical lancets pierce her body in numerous locations, yet these wounds do not bleed."
557,"This gigantic shark has a strange, vacant expression as it swims through shoals filled with tiny teeth."
558,"The towering structure of this immense whale is built of vast, translucent stone. Its immense maw sports dozens of razor-sharp teeth and flanks with rows of jagged pearlesces."
559,"This half-bodied creature with the head of a monkey and the body of a fierce, spiked ant is surrounded by a whirling cyclone of tools, plates, utensils, and other loose objects."
560,"This heavy-eyed, white-haired child has cheekbones the color of the sun. He holds an ornate staff and a dagger made of meteoric stone."
561,"This towering brute appears to be shaped from pure light. It radiates an aura of ferocity that is difficult to ignore."
562,"This small robot is reminiscent of a beetle with a pair of pincers extending from the front of its body."
563,"This large, stocky canines dark-blue fur is braided into intricate patterns that seem to loosen and retie themselves on their own."
564,"This tall, gray-skinned womans skin is unnaturally pale, her hair is dark, and there is nothing but a trace of glint in her eye sockets."
565,"This massive serpent has jade scales. Its head is piscine, and its body is spiny."
566,"With its bloodless flesh and eyes the color of deepest night, this imperious being of charcoal and steel seems almost to be a skeleton standing upright upon bloody stone torsos."
567,"This horse-sized rat is covered in a thick coat of fluffy white fur."
568,"This creature resembles a cross between a humanoid and a sea turtle, with flipper-like hands and a heavy shell covering its back."
569,"This small plane made of metal and wood has a body like a house catand wings unlike anything else. Its house is a jumble of broken limbs and pustules, and its interior appears to be an ever-changing tangle of hair and cloth."
570,"This diminutive but imposing being has the upper body of a man and the lower body of a beautiful celestial. Though he stands barely thirty feet tall, his bearing is one with the soil, and his gray skin sparkles like a starlit sky."
571,"The air here is eerily still."
572,"This giant is a towering warrior of incredible size. Her skin is alive with the thrill of battle."
573,"The towering mass of flesh suddenly reveals itself to be more as a terrible pseudopod lashes out."
574,"A thick carpet of moss and vines stretches out from a central tangled mass of plant matter."
575,"This hulking, four-legged beast has thick, chitinous plates covering its body. Steaming acid drips from its snapping maw."
576,"This creature resembles a leathery, hoofed humanoid from the waist up and a thin, streamlined creature from the waist down."
577,"This hulking reptile has thick scales, thick armor, and a powerful tail. Its eyes show a deceptive intelligence."
578,"This hulking bear-headed fiend has large mandibles and dangerous, fiery red eyes."
579,"This enormous worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawns like a cave."
580,"This massive reptile seems to have pale blue fur and eyes. Its huge snout probes the air around it."
581,"This thick mass of flesh is covered in shifting fragments of broken plants and strange limbs, bits of wood, and even a partially dried bloodstain that flickers like flames."
582,"This enormous worm is covered in a thick coat of grime. Its toothy maw yawns like a cave."
583,"This immense worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawns like a cave."
584,"This strange beast appears to be a enormous can of worms transformed into a spherical body with a circular mouth and poisonous pincers."
585,"This humanoid skull is large and ancient, but its eyes show a young woman with cunning and a sparkle of personality."
586,"As many as sixteen antlers may be seen rising behind this large, glossy stag."
587,"There is something strangely mesmerizing about the way this flying mechanical humanoid moves. The delicate curves of its body speak to the wondrous craftsmanship of its user."
588,"This strange beast resembles a wasp the size of a horse, but with the head of a spider and 2 large eyes."
589,"This fiery sphere of energy peels from the head of this tall, thin humanoid figure and recharges itself periodically."
590,"This feline blur resembles a mix of human and bear, with exaggerated features and the occasional twitch of its whiskers."
591,"This beautiful young woman is covered in fine sheen and shimmering scales."
592,"This small robot is reminiscent of a beetle with a pair of pincers extending from the front of its body."
593,"This horse-sized creature is shaped like a horse. Its hooves end in wide flails, and its vision is focused."
594,"This hulking creature has the upper body of a well-muscled human and the lower body of a beautifully robed giantess."
595,"A series of metal rings rotates around a giant prismatic sphere."
596,"This large, stocky canines dark brown fur is braided into intricate patterns that seem to loosen and retie themselves on their own."
597,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
598,"The sun peels off this rugged mountainsiding. Sand and gravel mix with each other and the surrounding earth to create a somewhat oval shape."
599,"This half-bodied, half-crowned giant has tusks that curve and curl along its gaunt body like a snake, and radiates a sense of menace."
600,"This giant moth has a head like a doe skull and six short tentacles instead of legs. Its wings drizzle a cascade of shimmering dust."
601,"This short, genie-like creature floats in midair. Wisps of elemental light trail from its claws."
602,"This beautiful young woman is covered in fine, white feathers and has blue skin! She seems to enjoy nature's simple pleasures, like eating berries from the tree bark."
603,"This enormous tarantula is the size of a large dog. Its long, razor-sharp tail drips with blood."
604,"This muscular dogs maw is lined with row after row of sharp teeth."
605,"This muscular canine has a maw full of sharp teeth anda tail that seems to bear the same animal. Its eyes show a variety of blues and greens, and its jagged fin and tail suggest speed and skill."
606,"This large, stocky canines dark-green fur is braided into intricate patterns that seem to shift and flow."
607,"This large, emaciated figure looks like an ordinary human, but with twisted muscles and a wicked grin."
608,"This large creature is built like a rhinoceros, but with a longer horn and tusks. Itseyes glint with a metallic gleam."
609,"This slender red squid darts through the water with uncanny grace. Two large eyes stare from above the creatures tentacles."
610,"This small creature has the lower body of a flamingo and the upper body of a wood antelope."
611,"This humanoid shapely maiden has a graceful form, but her unnatural, ghastly appearance demands our sympathy."
612,"With a jolt, this severed hand springs to life. Its fingers end in razor-sharp claws, and its eyes flare with furious blue light."
613,"A single mother cares for her two small, tiny, and injured children. Clad in ragged robes is a dusty golden necklace and a shabby peasant's hat, as well as pieces of mail and a slender sword."
614,"No sane being could hope to compete with the ferocity of this beaked, horned monstrous horse. Its hooves leave glistening hoofprints that crackle with savage energy."
615,"This enormous wolf has ten fangs and burning red eyes."
616,"What was once a house is now a mess of bones and twisted flesh strewn with cigarette butts and ash."
617,"This small plane of pink-and-purple light burns fiercely in the sky. The faint chemical smell lingering is enough to make any creature that touches it whimper in a sickening manner."
618,"This huge, eyeless worm is covered in a viscous slime."
619,"This giant wrapped in filthy tatters of dark musty robes sits in the front of an angry storm. A hand-length scar runs the length of this lean humanoid reptilian wing."
620,"This giant sloth is clothed in tattered rags from head to foot. Only its big, slow eyes and the tusks that jut from its horns seem to be humanoid."
621,"At the center of this five-stalked fungoid monster looms a tentacled being of immense size."
622,"This small robot is reminiscent of a beetle with a pair of pincers extending from the front of its body."
623,"This large, stocky canines blue-green fur is braided into intricate patterns that seem to shift and flow."
624,"This large, stocky canines dark-green fur is braided into intricate patterns that seem to shift and flow. Each pattern is adorned with tiny skulls."
625,"This muscular canine has great patches of coarse gray and brown fur. Its eyes give off a soft glow."
626,"This gaunt figure is forced to scrape together a living from stripping wood, beating drums, and tending to his sickly mother."
627,"This enormous, shimmering ooze is almost blacker than the darkest depths of the sea. Its wings create an aerodynamic effect that shifts and changes to mimic the movement of the fluid around it."
628,"This slender woman is cut from blue crystal that shines with an inner light."
629,"This enormous snake rears its head upward aggressively, its enormous jaws evident in its large skull."
630,"This large, bloodshot eyeball floats silently in the air, its piercing red eyes implying cruel intelligence."
631,"This small humanoid creature has fine-featured flesh and the head of a bird-like humanoid, but it has another set of wings."
632,"This hulking bear-headed monster has thick, chitinous armor that makes it almost seem to be made of stone."
633,"An evil green glow shines through this small construct. Wooden panels mark its edges as though it were home to a small army."
634,"This small creature is little bigger than a house cat, but it has the slender build of a lion, the blunt teeth of a pugilist, and the wide eyes of a raven. It makes long, graceful strides."
635,"This half-bodied, half-inch tall humanoid creature has the face of a goblin and is rumoured to be wearing jewelry. Its wand is longer than its body."
636,"The blackest nightmarish shapes shift and swirl, their visage a twisted mask of rage and despair."
637,"When this small spider-like creature is threatened, it retracts to the ground, reappearing as a jagged jagged tusk in its place."
638,"This massive worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawns like a cave."
639,"This hulking malevolent creature has the head of a fanged bull and a body of lanky limbs and writhing tentacles."
640,"This creature has the head of a ravening, horned lion. A chorus of anguished screams echoes from his gaping maw."
641,"This towering brass statue, built to resemble an evil horned humanoid, carries a gigantic blade in its metal fists."
642,"This half-bodied creature with the head of a bear, and three wicked tails thrashes about on unseen legs."
643,"This half-bodied, half-crowned giant has gauntly muscled biceps beneath this towering chest of coarse fur."
644,"This muscular canine looks like a skilled fighter despite its small frame. Its eyes show a dangerous cunning."
645,"This small plane of flying metal is speckled with rust-colored ooze."
646,"You see, the things black metal eyes flash with every pore of this twisted, wriggling mass of entrails."
647,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
648,"Hair like rotting seaweed drapes this ancient witch. Loose, algae-colored skin sags off her starved frame."
649,"This hunched, pudgy humanoid appears to be a mix of different races smashed together into one. It has no mouth and closes its eyes to keep them open."
650,"No one said that a body like a drum circle would come rushing to life, but this is no ordinary creature. This is a living man, and he moves with impossible grace."
651,"This tiny, grisly fetish appears to be carved from numerous pieces of bone, leather, and skin, with intricate animal entrails protruding each time a tooth needs to be found to make the cut."
652,"The skeletal remains of this heavy-set, gray-skinned figure is preserved in amber. Its hands and feet end in burning hooves, and its mouth contains a pair of burning eyes."
653,"A tangle of sticky, wriggling plants tipped with tiny eyes and surrounded by prickly vines suffuses the area. The smell of death wafts from these wilted trees."
654,"This small dragon has deeply injured ears, and its scales sparkle like tarnished gold while it ripples with pain."
655,"This towering brass statue of a soldier is inscribed with titles and commands that seem to shift and spring from its sculpted stone body."
656,"This small creature has the body of a housecat, the wings of a falcon, and the head of a monkey."
657,"This creature resembles a small, stocky canines face with an arrogant, smug smirk. Its long, bristle-covered hair is combed and styled with strange machines."
658,"This small robot is reminiscent of a beetle with a pair of pincers extending from its sides."
659,"This gray-and-white shawl worn by this butler is decorated with small feathers and glittering crystals."
660,"This strange, vibrant plant slowly but dangerously whips about its trio of tendrils with spiked heads."
661,"This large, hyena-like beast pads its thick, leathery skin with long, polished shanks."
662,"This huge worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawns like a cave."
663,"The ground quakes as if a gigantic, slithering foot is revealed to be just beneath the surface of this vaguely reptilian creature. Though seemingly composed of layers of turgid, brown-black rock, its very flesh is riddled with scars and dents. Its large eyes are small but infiniteplaces to stare."
664,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small human bones."
665,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny tree branch juts from the top of her head."
666,"This half-bodied creature with the torso and head of a man and a body of piranha-like piranha vines and worms skulks forth. Seemingly foolhardy, its eerily human face is obscured by a swirl of sickly green slime that glows as fiery arcs through it."
667,"A spider the size of a bull elephant rears up on its back four legs in a violent challenge."
668,"This enormous worm is covered in a viscous slime that glistens to mica as it moves. The texture of the mica itself is so rugged it seems almost impossibly strong."
669,"It is not uncommon for small, furry creatures to creep up on woolly mammoths, their shadows seeping with eerie green light."
670,"This beautiful albino teen looks so much like her twin sister, she has the same slender build and athletic ability."
671,"This large quadruped sports a shaggy coat of bristling hairs on its head and back."
672,"This horse-sized wasp is covered in yellow and black vertical stripesits stinger is the size of a sword and drips with venom."
673,"A body like a decaying ant arrives at the roadside, the stench of decay having taken its toll on its appearance."
674,"This hulking canine looks like a deep-voiced iceman, but with greasy, snowy white fur. Its eyes show a distortionary blue glow."
675,"The walls of this imposing structure are made of wood, with niches carved from bone for tools and shelves."
676,"A tiny, sharp-fanged maw splits the belly of this lumbering iron-skinned fiend."
677,"A long snout and overlarge eyes suffuse this half-goat, half-mouse creature with the scent of fresh blood."
678,"This strange black bird wears a leather long-nosed mask like a plague doctor."
679,"One of this slim, metallic humanoids four arms is a twisted, gun-shaped trapeze."
680,"This dark-haired humanoid is covered in fine gray fur and has sparkling eyes."
681,"This fickle being appears to be nearly all mind."
682,"This giant bee is as large as a horse and has seven beating wings."
683,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny tree branch juts from the top of his head."
684,"This tiny creature is nearly the size of an average canine, but with thick, chitinous plates covering its body."
685,"This creature resembles a broad leaf with whiskers like a catfish and a dangerous stinger trailing behind it."
686,"This massive worm is covered in a thick slime that appears to be made of solid rock."
687,"This small rodent has a rounded body and small eyes that constantly sparkle with intelligence."
688,"What seemed like a small forest fire could be seen from this enormous insect. Disturbing screeches emanate from this unnatural beast as it burns, writhing tendrils."
689,"This large, stocky canines dark-green fur is braided into intricate patterns that seem to shift and flow."
690,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
691,"This wiry, small-eyed creature is covered in dense, charcoal-gray fur and wears a dirt-stained smock; its pink nose twitches ceaselessly."
692,"A tiny, buzzing cloud of flies hovered ominously over the carapace of this half-bee, half-goat humanoids reptilian hide."
693,"This slender young woman has bright, inquisitive eyes. Her pockmarked skin and bloodshot eyes make her look older than her years."
694,"This enormous worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawns like a cave."
695,"This hulking bear-headed fiend has a mouth full of fangs and clawed fingers."
696,"This hulking giant rages in its finely carved armor, its skin as red as a smoldering ember."
697,"Soot, ash, and coal dust streak this giants rust-colored skin. Her eyes hold a look of both determination and detachment."
698,"This small plane made of interlocking metal pieces drifts through the air with frightening abandon."
699,"This enormous worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawns like a cave."
700,"This squat but nevertheless large beetle moves with a swift scuttling motion. Its mandibles appear to be remarkably sharp."
701,"The size of this fat cat is hard to imagine, considering how small its feline features are."
702,"A small cluster of shimmering lights floats in the air. It resembles a floating man or woman dressed in loose, flowing robes."
703,"A patch of greenery and a clump of thorny brush surround this massive skeletal figure. Its cape flutters with unseen wind."
704,"This slender humanoid is clad in a severe black leather harness and long skirt decorated with curling twists of wire. Her eyes are colorless orbs, and tears of blood course down her cheeks. Slender surgical stakes and a sharp scalpel thrust through her body."
705,"Two serpentine legs, each ending in large claws, end in powerful talons. Each of the lures is coated in a glossy black sheen."
706,"An unnatural amalgam of horror and madness, this sickening creature falls apart in an instant into horror slithering like a creature from the waist up and horror sliding like a snakes."
707,"This long-necked, long-bearded stranger looks slightly comicalsave for his leathery cloak."
708,"This beautiful woman has flesh made of lava. She soars through the sky on a trail of fire."
709,"This hulking and feral beast has thick, chitinous plates covering its body. Steaming acid drips from its snapping maw."
710,"The skin of this muscular fiend appears to be seething with acidic green smoke."
711,"This massive insect has a slender body and two pairs of long, elegant, iridescent wings."
712,"A long crimson cloak drapes over the form of this large faceless being, which floats just above the ground on footless legs as its menacing flail crackles with blue currents of electricity."
713,"This tall, gray-skinned womans eyes flicker with intense focus."
714,"This strange bird-like creature has the head of a graceful human woman and the body of a mystic fox."
715,"This large, emaciated humanoid is barely visible in a swirl of engulfing shadow."
716,"The skin of this fancifully dressed human sags and drips in a horrific manner as if composed of melting wax."
717,"A body of lanky limbs and growing tentacles draped in indecipherable shudders and howls."
718,"This gigantic scorpion-like creature has thick, leathery skin. Its toes end in large talons, and its barbed tail terminates in a spike of eight stinger stinger-like extensions. Its venomous stinger drips with a rancid sheen."
719,"This strange being has a star-shaped head and numerous writhing appendages arranged radially around its barrel-shaped body."
720,"This beautiful woman has flesh made of lava. She looks so real, she moves with impossible grace."
721,"This small planes brilliant propellers drag the air as it flies."
722,"This thin, agile human is covered in faded yellow and black scars. Its pale, scarred flesh is tightly wound and evocative."
723,"This large, plump caterpillar is brilliantly colored in a sinuous pattern that shifts and changes to mimic the natural world."
724,"This towering metal construct crackles with eldritch energy and wields an immense sword in its hands."
725,"An unkempt mass of hair covers this towering giant. Its humanlike face bears a peaceful yet stern countenance."
726,"This towering metal construct is mostly encased in heavy plates of ice. Several flailing arms emerge and contract with icy efficiency from its maw-like teeth."
727,"This huge construct of black metal is all spikes and armor, save for several forge-like stacks that burn atop its crown and back."
728,"This towering creature has the body of a house and the head of a majestic lion."
729,"This immense worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawns like a cave."
730,"This towering iron statue of a menacing demon looms above a courtyard full of jagged wrought stone. Its sarcophagus is littered with bones and twisted silver thread."
731,"This gaunt and faceless figure opens its grim eyes with deadly intent. A trail of shimmering lights ensnares it."
732,"This massive quadruped has a thick, wrinkled hide stretched tight over its stumpy joints. Its hooves leave trails of slick white ash in their wake."
733,"This humanoid-shaped figure of folded paper and silken ribbons hovers gently in the air. It wears the open cover of some great tome like a metal- and leather-bound mask."
734,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
735,"The leathery skin of this feral hags face is covered in patches of black, showing bright red, scarred skin underneath. Its long, snaking neck is adorned with a vicious hook at the end of its shaggy, furred tail."
736,"This squat, grunting creature is the size of a dog. Its snarling lips reveal a mouth full of crooked teeth."
737,"This tall, gray-skinned womans eyes flicker sadly as she bobs in the air."
738,"If this lithe dancer moves with the fluid grace of a spring, her full head is revealed only by her sheer wings."
739,"This small robot is reminiscent of a beetle, with a pair of pincers extending from the front of its body."
740,"This towering brass effigy is draped with numerous fine wigs and with its actual bones emerging from its skin."
741,"This small dinosaur has a thick, muscular body. Its head is triangular and its tail ends in a powerful set of spikes."
742,"This towering metal construct has a conical body with a vaguely humanoid shape to it, and several tentacles extending from its cranium."
743,"A long-beaked, crested head with sweeping wings rises up from the clouds. These are a strange, translucent blur, almost like mist or vapor."
744,"This towering fat lady is covered in patches of fine white fur."
745,"This muscular canine has a maw full of sharp teeth and an inky black coat that almost seems to drink in the light around it."
746,"This gray-skinned womans eyes flicker with disbelief as she leans against the wall, her back to the door."
747,"This small humanoid creature is covered in shadows, and has no mouth but a large, slavering tongue."
748,"This enormous, multi-eyed, blue-skinned creature is outfitted in various pieces of plate armor and white robes. Its gaze reveals a strange, inquisitive light."
749,"Shadows veil this shadowy individuals perfectly sculpted face, but whose thin, golden eyes seem to hold a certain aloof detachment."
750,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny tree branch juts from the top of his head."
751,"This large, lanky goat has gray woolen flesh and hoof like feet. Its milk runs clear and cold."
752,"This long-legged, brightly colored bird stands as tall as a dwarf. Its short bill, heavy wing, and calloused face mask many features that are more akin to torture."
753,"A gigantic, fire-filled maw splits the belly of this lumbering iron-skinned fiend, whose short arms end in razor-sharp claws."
754,"The skeleton locked within rattles as this lifeless body rumblethunder in its chains."
755,"This small robot is reminiscent of a beetle with a pair of pincers extending from the front of its body."
756,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
757,"This strange looking creature has the bulbous eyes of a tiny, curious plant, and a huge mouth filled with mostly empty sockets."
758,"This immense worm has charmed shell, and acidic saliva drips from its mandibles."
759,"Overwhelming smell and burning eyes mark this creature as a terrible death knell."
760,"This small construct resembles a house cat. Its body and head are sculpted from solid clay, and its eyes are tiny black holes."
761,"This slender humanoid is clad in loose, flowing robes. Its pale, green skin is lightly textured and stretched tightly over its bones. Her vibrant eyes show a limitless potential."
762,"This large, muscular canine has a maw full of sharp teeth and a coat of dark fur."
763,"This four-armed creature has finely chiseled features. The beasts eyes shine with aplomb."
764,"The eyes of this small goat sparkle with a surprising speed and intelligence."
765,"This immense worm is covered with plates of dead-black, chitin-dripping chitin."
766,"This muscular dog is slightly smaller than an average dog, but its teeth are far sharper and its claws far more dangerous."
767,"This small tree is shaped like a miniature person with broad shoulders and delicate features. Faint red stripes run from its tip to the bark."
768,"This enormous worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawns like a cave."
769,"This humanoid creature is covered in shiny black fur, and its eyes reveal endless potential."
770,"This horse-sized insect tilts its head about in a inquisitive look."
771,"This pale child has long, bare white skin. Its long red hair does not fully cover its face."
772,"This fiery-skinned humanoid is covered in patches of sickly green fur and wears elaborate heavy leather armor."
773,"This large rhinoceros has a mottled black coat and a row of massive horns on its snout and brow."
774,"This thick and muscular humanoid appears to be half again the height of other males and has reddish-brown fur. Its muscles flex visibly under its skin."
775,"This hulking bear-headed fiend has rime-covered skin and a strange, feathered mask covering its face."
776,"This massive quadruped has a thick, wrinkled hide, curving horns, and shaggy hair that frames its face."
777,"This hulking figure of packed red sand is hardly thicker than a human, yet it rears up into a humanoid shape with ease."
778,"This hulking bear-headed horror has dead white fur and a twitching, demonic maw."
779,"This strange, vibrant plant slowly but dangerously whips about with its spiked tail. Rotting metal scales drape its surface and coat its entire body."
780,"This hulking boar-sized creature has slick, gray-green skin. Its bones are strong and rigid."
781,"This sleek black whale has a coarse, mottled coat resembling a shedding of dry, cracked plates. The rough seas shear her skin as if she were a leafy bush."
782,"This tiny, adorable creature is little more than a quarter-inch tall, yet its bright colorful feathers tremble beneath its shining, articulated bone plates."
783,"This strange being has a star-shaped head and numerous writhing legs, each with a menacing smirk tacked on its lips."
784,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
785,"This towering armored humanoid has a fluid grace and gleam."
786,"A massive wad of wet, leathery flesh crawls from its body like a snake from the waist up, then slides silently like a sluggish slug beneath a bed of slippery tentacles."
787,"A low hum announces the presence of this large hyena."
788,"This pale blue humanoid has bright white eyes and long, light hair that it wears braided."
789,"This gigantic, extinct horse is believed to have had flesh made entirely of sand."
790,"This mangy canines fur is unnaturally long and striped. Its eyes show an inordinate number of depth, and its jaws seem unusually large."
791,"This thick mass of slime is about the size of a human and containstwenty four vermin calves, each with a wickedly curved beak."
792,"This half-bodied creature with the legs of a goat and a batlike head emerges from beneath this creatures meteoritic tail."
793,"A small tree trunks its way up to the branches of this immensity. Deep violet tendrils slither out of everypony thick, spiny root."
794,"This humanoid tangle of dry-looking vegetation has grown into a spherical ball of thorny twigs and roots."
795,"This pale blue humanoid with jagged claws extends a paw in each hand, both shaking its head and gnashing its teeth."
796,"The ground quakes as if the earth itself is about to shake. Clad in rags and tatters of metallic clothing, this impossibly fragile being floats just above eye level. Though it clutches a sword in each hand, its eyes seem to glow with divine light."
797,"An enormous coil of muscle and scales, this giant snake flicks its arm-length tongue as it scans the area for prey."
798,"This muscular canine has a maw full of sharp teeth and a coat of thick gray fur."
799,"This beautiful creature has the head of a beautiful woman, but large wings and an armored body."
800,"This mangy canines face has the same flat nose, beady eyes, and protruding teeth as a rat grown grotesquely large."
801,"This small robot is reminiscent of a beetle with a pair of pincers extending from its back."
802,"This small winged creature has the hindquarters and head of a donkey and the power to fly."
803,"This small, kitsune-looking humanoid is clad in simple robes and has bright, shining eyes."
804,"This half-bodied creature with the head of a monkey and the body of a serpent seems to be nothing more than a huge pair of furry ears on either side of its head. Its tail ends in long, sharp spines."
805,"This large feline predator has golden fur and vibrant green eyes."
806,"This hulking creature has the upper body of a fine sheen and the lower body of a hulking human. Its breath smells like sulfur."
807,"This huge, flat-topped insect has a bright, shining beak."
808,"This thin plants large, upright snout pokes out of its compact form into the air."
809,"This wispy, ghostly humanoid shape of eyeless flesh is barely visible under a glittering phalanx of steel-girded plates."
810,"This large, ostrich-like fowl has a wide neck and great wing-like dexterity, but its legs are relatively short and gross."
811,"In the midst of a swirling cloud of deep, dark wind, a small but menacing roil. A jangling of heavy chains adorns the cage-like door through which they pour their black-veined darkness."
812,"This large beetle stands tall and powerful, its mandibles clacking and its mandibles glowing with blue energy."
813,"This small robot is reminiscent of a beetle with a pair of pincers extending from the front of its body."
814,"The head of this muscular, bipedal dinosaur is covered in gray-green scales. Its short, sharp teeth grind together slowly beneath its creamy white fur."
815,"The skull of some many-fanged crone gleams in the center of this white-and-gold-knobby figurine."
816,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
817,"Soot, dirt, and stone are mixed together to create a vaguely humanoid shape. Its eyes show a mix of intelligence and cruelty."
818,"A long, spiny fin runs down the length of the dolphinlike body of this eel. Long tentacles dot the water, its black eyes blazing with savage intelligence."
819,"This huge worm has to be the size of a horse to crawl upon. Its giant, tooth-filled mouth is lined with rows of sharp teeth."
820,"This hulking, four-legged beast has thick, chitinous plates covering its body. Steaming acid drips from its snapping maw."
821,"This massive quadruped has a mix of powerful running and hunting attributes. Its hooves leave shimmering hoofprints that easily scrape the ground."
822,"The scales of this sprightly-looking fish glow like rubies. Its flesh is pale and crisp, its eyes bright and cheerful."
