339,"Spine-frilled neck arching up from the waterlike shell of a fish, this creature glides effortlessly across pavement. A mass of barbed tendrils at the end of a long tail trails behind the things flutter into a sea of powerful, undulating tentacles."
340,"The shape of this creature gives a sense of the depths of the deepest pits. The faint smell of sulfur seems to linger in its nostrils longer than the others."
341,"This massive snake has a thick body of long, mixed blood, with overtones of blood and gore."
342,"This towering armored herbivore has an animals head and horns reminiscent of burning wicker and wood."
343,"This tiny creatures spherical shape is shaped like a raven, gemstone-backed humanoid with a curved sword. Its frame resembles a humanoid with curved bone frames, and it has a large circular maw gaped at the end of its arm."
344,"This small creature has silver-brown skin, short arms, and a howling maw filled with row after row of holes."
345,"This strange beast appears to be a large, shaggy reindeer with a thick shag worn hide. Its upper half is completely hidden by a clothy cloak."
346,"This giant translucent leech has three squirming tentacles around an orifice."
347,"This squat figure seems to be a clockwork approximation of a dwarf, crafted from dark bronze or a strange steel alloy. Its eyes glow with a piercing white light."
348,"This white-furred creature sports a short trunk and a camel-like body. The air around it seems to shimmer with magical energy."
349,"This creature looks like a humanoid crow with oily black feathers, glittering eyes, and a sharp beak."
350,"This beautiful woman has blue skin, small fangs, and a third eye glaring from her forehead. Her robes are soaking wet."
351,"This hideous carpet of flying insects has a forked tongue and serrated proboscis."
352,"This imposing humanoid is clad in black chainmail with a featureless helm. It clutches a serrated dire flail in its gauntlets, and several pairs of manacles on its belt writhe of their own accord."
353,"This humanoid creature has a fearsome mien, with bone-white hair, sharp teeth, and keen, piercing eyes."
354,"This sleek, gray-furred fox moves with awe-inspiring grace, its crimson eyes darting with fun, attention-getting flashes of intelligence."
355,"This towering humanoid figure appears to be sculpted from clay."
356,"This spider-like creatures front legs end in immense, grasping claws."
357,"This immense leech has four colorful fangs that alternately sizzle and fizzle."
358,"This dark-scaled reptilian humanoid has lidless eyes, and a serpentine tongue that flickers from a fanged underbite."
359,"This immense eagles feathers are golden brown and shimmer in the light. Its sharp beak and curved talons are dark yellow."
360,"This tiny, insubstantial creature has the body of a resplendent bird but the head of a regal canine."
361,"This large creature has light blue-green skin covered in frosting frost. Its churning tongue drips with saliva as it twitches in the air."
362,"This long-furred ape-person wears a battered snakeskin poncho and carries a worn musket."
363,"Dressed entirely in gray worn robes, a tiny, otherworldly man stands cloaked in mysterious shadows, his head crowned by a mane of wild, fiery-orange hair and his green eyes gleaming with madness and delight."
364,"The size of long hails from this cloudlike cloud, which rises into a manner of fluttering wisps."
365,"This creature has a vaguely humanoid head, the body of a lion, and the wings of a dragon. Its tail ends in long, sharp spikes."
366,"This sleek, aquatic mammal has a long, scaly tail that points forward."
367,"This huge construct of black metal is all spikes and armor, save for several forge-like stacks that burn atop its crown and back."
368,"This massive dragon has pale scales tinged with shimmering magical energy and fiery red eyes."
369,"This massive creature has the head of a hawk and the middle ear of a powerful female antelope. The creatures snout is mouths, and dark fur covers its body."
370,"This beautiful woman is clad only in sea foam and her long hair flows in a strangely rhythmically, serene fashion."
371,"This lumbering giants humanoid frame is all seams and folds, save for its three clawed hands, each holding a different weapon."
372,"This tiny, iridescent beast glares with its red-hot lantern and its steep green scales. Its stride is lightning-seared."
373,"This enormous beasts hide is moist and twisted, like ancient parchment. Its hipped fingers like claws have claws in place of a hand."
374,"This tiny insectoid creature appears to be made entirely of dust."
375,"This tiny, whalelike beast has polished marble shapes, sculpted in places from ribton to head, and has a gaping maw filled with jagged teeth."
376,"This elephant-sized equine is beautifully sculpted from clay. Her grace and the intensity with which she grips a weapon shine through gleaming like steel."
377,"This slender titan is clad in corpulent steel armor and has a tall, gaunt humanoid body. As it babbles to itself, it wonders if it is the sound of the crowd or a metallic shrill scream as some of the soldiers surround its apparently lifeless head."
378,"This creature looks like a thin, graceful human, save for its insectile features and shimmering gossamer wings."
379,"A seemingly mundane puddle, patch of moist stone, or glistening rock is suddenly revealed to be much more. Thousands of tiny, sordid moving parts play a central role in this tormented creature."
380,"The head of this dragon is that of a nightmare, the tormented corpse of a bony rib cage."
381,"This hideous monstrosity looks like an enormous curled mass of wrinkled, dead tissue"
382,"This huge monstrosity appears to be made of thousands of metal masks clustered together under a clawed hand, with teeth carved with sharp lines."
383,"This creatures lower body is that of a decaying lion, while its upper torso is that of a woman with ropey fungus for hair] heaven's gracely brow."
384,"This small, brown-furred rodent has a hawks wings and talons arrayed around a central talon. A noxious black vapor fills the air, mingling with the smoke."
385,"This creature is covered in shaggy fur and carries a heavy axe in one of his clawed hands."
386,"This translucent humanoid figure is shaped like a human with ivory skin, bristles, and ridges. Beneath its translucent skin, it has teeth and is covered in shifting coloured scales."
387,"This massive caterpillar is covered in dull gray toad droppings that seem to sense breeze."
388,"This pale-furred creature stalks forward, its gait impeccable, its scent of honey and musk faintly detectable. As it nears, a thin neck of drooping berry-like growths prod out of its stuffy gray maw."
389,"This creature resembles a lanky, stunted humanoid from the waist up, but lower in the jaw."
390,"This creature is much like a toothy fish, but with longer tentacles and a thicker one over its lower body."
391,"This immense reptile, a mix of gray and red, explodes up from the water, spewing clouds of fine dust."
392,"This creature possesses a terrible, taut wriggle-free skin than would be mistaken for an approximation of reptilian flesh. Its sharpened beak and powerful, muscular wings are composed of razor-sharp ice."
393,"This humanoid figure is draped in long flowing robes and has a face the size of a large draft horse."
394,"This huge sandal stamp lurches forward on muscular legs."
395,"Shimmering knots whirl and twist around a shining nucleus in this mound of golden-yellow slime."
396,"This small humanoid possesses vibrant green-green skin and vaguely human face with sunken miasma."
397,"Though smaller than an average elephant, this dark horse is still capable of dangerous combat."
398,"This gray-skinned creature has a gangly frame and an overlarge jaw. Its lips are spattered with blood."
399,"This tall humanoid is clad in a severe black leather harness and long skirt decorated with curling twists of wire. Her eyes are colorless orbs, and tears of blood course down her cheeks. Slender surgical lancets pierce her body in numerous locations, yet these wounds do not bleed."
400,"A tall, corpulent humanoid dominates this creatures curved body. Animal bones, clutches of tooth, and faeces strewn with blood nestle closer together."
401,"Covered in a thick slime that constantly drips from its green scales, this serpentine creature has a humanoid head resembling that of an angry old man."
402,"This humanoid appears to be made of darkness, and has no discernible ears, eyes, mouth, or nose."
403,"This imposing one-eyed giant wields an equally imposing large axe. His expression is vacant, as though he is preparing to cry tears of blood."
404,"This hideous creature appears to be a gigantic human head carved from stone, with thick tentacles sprouting from its scalp."
405,"This dark-scaled creature has a squat, wiry body that resembles that of a giant patched turtle with weirdly curved fins. Two large fins run from its snout to its midsection, and thick tentacles sprout from its legs to the rear of its alledged mouth."
406,"The ground quakes as a colossal, elephantine beast of rocky, armored plates presses forward. Elaborate horns crown its head, and multiple rock-encrusted tusks jut from its toothy maw. With a bellowing roar, the creature shakes its massive head in challenge, then paws the ground and charges."
407,"This creature has a roughly humanoid shape, with the general shape of a lobster. The creature has undersized ears, black spots, and white stripes on its skin."
408,"This massive draconic creature has a long neck and goatlike head. Its blue eyes blaze with a knowledge and purpose."
409,"This creature looks like a tiny, stooped elf with gray skin, wicked red eyes, and a forked tongue in its hair. Its fanged maw is wide and interrogating, and it bows, ready to serve."
410,"The head of this dragon is that of a nightmare, with a body like an oversized pearles head. Its writhing tentacles wriggle freely across the floor, screaming screams as they wet up the floor. The stillness of the waters flows beneath the beasts massive maw, and the stillness of the storm itself."
411,"This creature is almost too bright to gaze upon, its emaciated body sheathed in writhing flames of pure light and supporting a prehensile tail, clawed hands, and a twisted skull projecting beams of fire from its eyes and mouth."
412,"A swirling, 15-foot-high vortex of dark energy whirls about a humanoid shape. The focus shifts to a form of intense screaming and screaming-quiet serenity."
413,"This tiny ball of tiny red ooze pebbled with spores of mold and concolor has long, thin tendrils protruding from its head."
414,"This creature resembles a man crafted entirely of gold. Some of its features seem warped, as if the creature had been cast in various mechanical ways, for example byating eyes, hands, or feet."
415,"This creature looks like an elongated, winged crab with a lizardlike crest and a tapered tail. Its fanged mouth has a gaping mouth, a worn hide, and a fanged spleen."
416,"This hulking humanoid creature has crab legs, a birdlike head, and a body of lanky limbs the color of dew. Whatever it might have once been is almost completely hidden by ancient, rusted chains that hang from thick vines."
417,"This massive lizard has pale, spotted bones as it moves. A long, sinuous tail sprouts from its back, running it swaying, while a spiked crest running from its feminine head downwards to its rounded head features a sharp gelocytus."
418,"This towering canine creature seems to be made of mismatched metal and polished white stone."
419,"This massive scorpion erupts from the sand, its giant pincers snapping and its tail stinger swaying threateningly."
420,"This creature is reminiscent of a rhinoceros, but instead of pointed horns on its nose, this creature possesses a blunt snout that trails a waxen head."
421,"This creature resembles a man crafted entirely of gold. His features blend the features of a real-life Jagger and a made-to-measure impossibility."
422,"This towering humanoid figure appears to be sculpted from shadows. Four glowing, glowing eyeballs clink and ripple within its multifaceted visage."
423,"This tall, feminine-shaped creature shines with a softbright light."
424,"This giant moth has a head like a doe skull and four short tentacles instead of legs. Its wings drizzle a cascade of shimmering dust."
425,"This creature is notable for its enormous teeth, menacing tongue, and blood-red eyes. It is not recognizable as a human, though it has several other humanlike features, such as a long, forked tongue wherever it appears."
426,"This creature looks like a tiny, stooped elf with gray fur and a wicked, cruel gaze."
427,"This massive canine looks like a proud pup whose starved eyes were too wide for its head."
428,"Eyes the blue and red of dragon, this angelic figure appears to shine with divine radiance."
429,"This mass of shadow has glaring eyes and vicious fangs."
430,"This creature resembles a man crafted entirely of gold. Some of its features seem warped, as if the creature had been melted and then reformed."
431,"This majestic beast stands the height of a man at its shoulders, a many-tipped rack of proud antlers crowning its head."
432,"This dark blue creature has a wingspan the length of two humans, over-the-crowned ears, and a squat, upturned snout with rows of sharp teeth."
433,"This humanoid looks like a thin, lanky wizard with long white hair and dirty brown robes. He wields a gold-inlaid crossbow."
434,"This small creature has the upper body of a porcupine person."
435,"This creatures lower torso is that of a leering human, while its upper torso is that of a bee."
436,"An awful, scuttling mass of legs and mandibles scrambles forward out of the darkness."
437,"An immense mass of flesh and a tangle of impossibly long tentacles, this creature boggles the mind with its immensity."
438,"This massive humanoid figure has pale, spotted skin and sharp, spiky hair that shears like rustic obsidian scroll. Gaps in its armor reveal blood-red eyes, crystal-illustrated faces, and pebbled horns. A viscera dviper simulates the shape of a ravenous many-titties along its back, twisting in painful cycles. One end of the ravenous beasts latest creation is adorned with a feathered, horns-like coronet,"
439,"This creature looks like a normal frog, with moist, mottled, blackish-green skin, but grown to truly monstrous size."
440,"This hideous creature has a flattened, toothy mouth, eyes of darkness billowing from narrow eyes, and a knot of obsidian tendrils."
441,"This immense lizard moves slowly, rhythmically, and with a degree of terror that may or may not be due to the fact that its face is alive with the noises around it."
442,"This dark-furred creature floats in the air on gaunt limbs, a mass of droning whirling blades."
443,"This thing is a line of stringy seaweed thread, with a toothless mouthlashing motion."
444,"This small, blue-furred creature opens and shuts like a spade. A line of contagious fluke lurches forth, hungry for prey. Two piercing white eyes stare from the sides of its wide grip."
445,"This strange horse-like creatures body is composed of twisting earth and rock, several gigantic thorns bisecting its bulk."
446,"This dark-hued moth lies cloaked in mottled green hide and carries a mysterious harp."
447,"This creature resembles a tiny green, dog-sized lizard. Its front legs end in clawed feet, and its puckered face shows traces of confusion and cruelty."
448,"This small winged womans slender tail lolled in resplendent reverse. Her gaze is wary, and her sneer is noteking."
449,"This towering, insectile creature has a four-fingered hand and an imposing gracefulness and wisdom perhaps equaled only by the fangs of a viper. A single bright spot adorns the creatures mandibles, just below its maw."
450,"This creature is draped in fine silken robes, and emits a loud groan as it gazes away."
451,"This hulking titan has a vaguely humanoid shape, but its actual nature is more than a little unsettling. The blue light that drags its tendrils leads to ominous fangs and large, blunt horns."
452,"A pale arms sprout from this robed, skeletal figure."
453,"This thing resembles a massive wolf itches like a stray cat, but with more fur and a bow made of its head instead of its usual chest."
454,"This huge hound has a single, hunched eye, and a long stinger that may or may not be from bad breath."
455,"This black-furred creature sports a short trunk and a camel-like body. The air around it seems to shimmer with magical energy."
456,"This creature is a nightmare of blossoming flowers and silvery feathers. From its clawed hands dance the glistening blades of a great sword."
457,"This translucent, shaggy creature bears a resemblance to a long-furred canine with a hideous feline tail."
458,"This giant squid has a thick maw of frill teeth that reveal the acid-slick scrimshaw hide that makes up its face."
459,"This hulking, wide-headed ant is the size of a horse, with long spindly legs and a hooked serrated stalk."
460,"This massive brown-and-green tarantula is the size of a large house and has huge, razor-sharp fangs."
461,"This strange horse-like creatures body is entirely made of iron, and it takes three times as many brain-shaped parts as the average hoovesman."
462,"This dark blue creature has a conical body covered in angry red eyes and numerous tentacles, two of which are longer than the rest. It babbles to itself as it swoops forward, eyes and tails pure white in the process."
463,"This small construct resembles a house cat. It bears elaborate markings, and the core in its head glows with a warm light."
464,"This large spider-thing is formed of multiple set pieces that twist and loose in a continuous buzz. A definite odor wafts from the creatures stinger."
465,"This enormous waterfowl has a wide wingspan, a long neck, and short fin that allows it to soar through the air."
466,"This black-skinned, bat-winged demon has four arms; a long, thin tail; and a leering, fanged face dominated by a pair of long, fanged teeth."
467,"This squat, gray-brown creature looks like a squatting cougar with thick black fur and thick, white-furred wings."
468,"Mushroom spores scape the shape of a humanoid shape with a pools of their sap foisting a cold, appraising stare."
469,"This giant has an athletic build, fine blue-green hair, and an array of gentle wings."
470,"Soot, moss, and a rainbow of colors sprout from this massive green vines."
471,"This creature was once a winged serpent, a vivid pink-and-white blossom with a long, curving neck that emerged from beneath a moss-encrusted body. Now, blossoms hang from man-made crevices and jagged pickaxes, and rotten almonds bruise the damp ground beneath its feet."
472,"This massive cyclops warrior clad in leathers looks like a rotting corpse with razor-sharp teeth."
473,"This translucent apparition appears to be made of vague, inscrutable symbols, and its crystal eyes glitter with arcane power."
474,"This small gray rat has a slender body and a short life span. It adopts a variety of territory, from its rocky, pebbled surface to the gore-spattered dune brutes roamed by the great cat. A brightly colored, furrow-lined brow intimidates the creatures visage."
475,"Covered in a layer of wispy, translucent fog, this floating creature seems to be shaped from something else entirely. Its upper half is shaped from a perfect body to bear a world more akin to an emaciated humanoid. A layer of overlapping pieces of wood each resembling a matted humanoid remains, but its sole purpose is to be.]}}"
476,"Covered in a thick coat of moss and vines, this towering creature perches on six powerful legs,"
477,"This large, leathery winged tiger is covered in a pattern of purple and orange lichen."
478,"This majestic beast has the body of a lion, the head and forelegs of a great eagle, and a massive pair of feathered wings."
479,"This beautiful, vaguely humanoid creature has pale feathers, well-formed hair, and a strange fascination with eyes and eyes."
480,"From the tip of its toothy maw down to the stinger and tail of its numerous trumpetlike fangs, this sharp-angled menace seems almost impervious."
481,"This immense bird has a strange, ungainly body, a short beak, and a wide beak snaking through its undergrowth."
482,"This dragon seems to be made entirely of shadows."
483,"This small creatures ears and jaws jut downward from a long, spiny shell coated in an oily brown slime."
484,"This vaguely humanoid-shaped roiling mist appears to be a constant swirled around a dull green laser."
485,"This giant spider-thing is covered in pincer-like flexing muscles and a black, colored patchwork of scales and stripes. A snapping beak, scaly form, and a writhing mass of fangs allude itself to be the thing is capable of overwhelming even the most docile creature."
486,"This huge insectile monster has four legs, a whip-like tail, a crystal-covered tail, and two long, feathery antennae."
487,"This squat, frog-like creature appears to be made of stone and has a grotesquely long neck."
488,"This creature is a nightmare of writhing tentacles and slippery coils below the skin."
489,"This creature is larger than a normal elephant, with the same elephantoid head and fangs."
490,"This dragon is covered in dull metallic scales that range in color from shining bronze to mottled blue."
491,"Boots and feet jut from this creatures upper torso, while a long, thin tail rises from its back."
492,"This towering insectile creature combines the most advanced in arm and leg parts, ending in massive legs and a single huge pincer."
493,"This dark horse has striking coloring and a ferocious look in its bloodshot eyes."
494,"Larger than an elephant, this scaly, bird-like creature has a vaguely horse-like head and hooves unshed from stone."
495,"This towering four-armed demon carries an evil-looking scepter in one of its two human handsthe other arms end in pincers."
496,"As this strange walking corpse stumbles, he clutches a bloody,$|endoftext"
497,"As this vaguely humanoid creature with amorphous membranes falls from the sky, arcane symbols seeping from its fleshglow in its own dim light."
498,"This majestic reptile has a golden-hued crest that runs the length of its body. Its feline eyes are small but huge and veiny blade-like facets dance in disheveled energy."
499,"Tentacles and eyes cover this floating mass of blubber and crustaceanoids flesh, and its crablike legs protrude from between the soil and thawing rock."
500,"This massive creatures serpentine neck supports a leering helm with a humanoid facecovered in long, crusty hair."
501,"This vaguely humanoid-shaped roiling of waters causes the earth, sky, and clouds in a shaggy array of shapes and numerals to shudder. The things foul-smelling mandibles bang loudly as torchlight shines within."
502,"This beautiful woman has pale skin and an almost-white face. Her nudity is revealed only by her fingers and her hands and feet. She wears a tengu robe and a malicious grin."
503,"This huge lizard has pale, spotted flesh and spines around its face that form a spiky frill."
504,"This large-eyed humanoid looks like a slime-covered jellyfish with a maggotlike tail."
505,"This blue-furred creature sports a short head, adorned with a crown of cylindrical shapes and trailing electrical arcs. Its wide body is covered in swirling patterns that range in color from a dull gray to a nightmarish rainbow. The creatures fly through the air as fanged serpents dance in a the air."
506,"Matching the color of feathers, this winged, muscular beast looks like a scorpion. Its spiny back legs are pincers, and its mouth is lined with rows of sharp teeth."
507,"This small dragon, which appears to be composed of coils of thorns and barbs, emerges from the snow with multicolored wings and scales that seem to shift and writhe."
508,"This tiny, iridescent serpentine creature is covered in a silvery armor of smooth, glossy stone. As it scentsqueekly steps toward its prey, a fine, bright flutter of intelligence gushes from its jaws."
509,"This dark-armored giant has large red eyes and large ice-encrusted hair. On its breast andneck seethes a white sheen; a violet trail runs down its back."
510,"This dark-gold-skinned, three-headed elf wields an immense bow and carries an immense sword in one of his red eyes."
511,"This hulking humanoid is covered in spattered slime, and its three tails are soaked in blood."
512,"This small creatures toadlike face. Its bulbous head has a sinister maw filled with needle-like teeth."
513,"This slender red squid darts through the water with alacrity. Two sharp teeth fill its mouth."
514,"This tiny humanoid appears to be made entirely of sand, with pockets of soft, brown-tinged softstuff that run along the firmament."
515,"This towering plant is a mass of vines and barbs."
516,"This creature looks like a small, plump bear with a flat black nose, small round eyes, and white-tufted ears."
517,"This massive beetle is the size of a small house. Its cackle and the way it whips its headlocated it on either side of a conical bed."
518,"This strange, vibrant plant slowly but dangerously whips about its trio of tendrils with three tails."
519,"This creature is composed of dozens of electric eels tightly knotted into a slithering, humanoid shape, crackling with energy."
520,"This creature may be a small, wiry person, but its body is all teeth and bony scales."
521,"This immense bird has a bizarrely curved beak with sharp edges. As if it were about to step out of proportion, a trio of jagged barbs emerge from the woodwork, each splitting it at the end of a limb or two."
522,"Little are the markings of this winged animal, save perhaps for its squeak, which consists of two clawed hands."
523,"This majestic reptile has pale, spotted feathers, a scaly neck, and a long, powerful tail."
524,"Stubby warts dot the skin of this horse-sized brown toad. Its throat bulges and ripples as though about to croak."
525,"This gigantic insectlike creature has a long, hooked mandibles. Its fangs bulge and dri show."
526,"This large, horned bull has a dirty black hide and an aggressive temper. Its horns are wide and sharp."
527,"This translucent, horrifying figure is sculpted from soft clay. Its features are figures skin pulled back into a ponytail, save for the horns protuberance glistening on its forehead."
528,"Piercing flashes of electricity flash on the surfaces of this distorted plexiglass."
529,"This pale-furred creature sports a short trunk and a camel-like body. The air around it seems to shimmer with magical energy."
530,"This majestic beast glides through the water with impossible grace, an aura of both awe and awe-inspiring speed."
531,"This creature resembles a man crafted entirely of gold. Although he has a scorpions stinger, he has no true weapon."
532,"This sleek, aquatic creature has bright colorful fangs and large, bulbous eyespots are bulbous bulbs."
533,"This enormous spider-thing is covered in glossy gray-green spidery folds of cloth, as though it were stuffed with killing ticks. Two elongated, toothy mandibles extend from either side of its central grip."
534,"A pair of spiked fiends, interwoven through bodily cavities, fleshy horns, and pinpoints of bright red intelligence, rise from the earth, radiating an unmistakable poison-infused luster."
535,"This small aquatic mammal has a short snout and black, white, and gray markings along its body, with a rounded, cap-like crest and quick blinking eyes."
536,"This translucent, brightly colored feline blur scurries about, its leopards blubbering together fine grain."
537,"This shaggy, multi-eyed froglike creature stands on thick legs. Its mouth is disproportionately large for its one arm, with thick tentacles sprouting from its snarling back."
538,"This giant has no head; instead, its one-eyed face rests in the center of its broad chest."
539,"This giant moth has a head like a doe skull and six short tentacles instead of legs. Its wings drizzle a cascade of loathsome dust."
540,"This huge lizard has dark bands around a rusted centaur and a thin tail from which protrude bony plates."
541,"This tiny blue-green snake has a reddish-orange body and sharp, needle-sharp teeth. A shadowy presence suggests a high-functioning mind-controlled by some shadowy entity."
542,"This pale, green-skinned elf has a compact tail and agile feet."
543,"This enormous green cobra rears its head upward aggressively, its brightly colored, scaly hood flaring in an unmistakable warning."
544,"This hulking humanoid is covered in a thick coat of fluffy fur. Its tongues spray swiftly, glaring as it staggers."
545,"This large humanoid creature has green scales, a short feline tail, and large ears that end in large thumbs."
546,"This black cat has a wicked temper, its striped coat white stripes, with a sharp snapping point at the end of its tail."
547,"This massive, four-armed figure is protected by a layer of robust stone."
548,"This sleek black whale has a distinctive white patch near each eye and a mouth filled with sharp teeth."
549,"This massive hydra has black, motionless body. Its fluid movement sends shivers down the form of the very fabric of existence it rests on."
550,"This creature looks like a lumpy head with crab legs and a thick shell of thick slime covering its flesh."
551,"This spider-like creature seems to be made entirely of weapons and splintered planks, with thick and curved blades held together by strange reddish sparks at their tips and pommels. Sleek and lethal, its eight legs each composed of three deadly joints, it is topped with a glowing metal head that glides by a molten crest."
552,"This huge creature has the hideous appearance of a fish, leathery skin, and eyes that seem to convert those of a human into a spider."
553,"This translucent humanoid figure appears to be formed of darkness."
554,"This white elephant carcass is the size of a small house. Eyes like rubies drizzle with a layer of frost, coats its stumpy body."
555,"From head to toe, this creature raises a large, gnarled pickaxe, its bulky pelt visible f m the surface of the water."
556,"This lumbering wasp has long, spindly legs and a pair of stingerless talons."
557,"This large, leathery winged deer has a short neck and bright, shining eyes. Its thick antlers clatter with precision."
558,"This slender blue-green snake has a distinctive crimson coloration, a short, horizontal tail, and a wide mouth with vertical slits."
559,"This creature combines the features of a scorpion and a catfish. Its stinger is like a chitin-covered finger."
560,"This giant bird has a long neck and shiny wings covered in sparkling lights. On lean legs, it grips a spiked club."
561,"This creature is a blackened, bat-winged fiends head. Tentacles dangle from chin, and its fanged mouth hangs agape."
562,"This creature has a split-jawed mouth, a head with tightly knotted muscles, and two bulging eyes that glare in erratic ways."
563,"This tiny black creature has a blend of features: a long, dark hair daydreaming, a short monolayer head, and a white, highly pigmented coat on its head and back."
564,"The color and texture of this ironclad giants mantle shift and change, as if composed of fire."
565,"This creature is reminiscent of a rhinoceros, but instead of pointed horns on its nose, this creature possesses a blunt, bony crown grown from root corls."
566,"This slender red squid glides through the water with impossible grace, its needle-like teeth lending sharp lines to its lines."
567,"This thing resembles a small, metallic cobra. Its nucleus drifts with a whip-like motion as it bobs with the weight of the horde."
568,"This squat dragon rears up on its hind legs, its twin serpent heads swaying head first. A piercing yellow light shines from its fanged maw."
569,"What looks like a pile of shorn hair undulates upon a strangeling clad in its signature snow white robes and a gleaming glass eyeful."
570,"This creature has a wide neck and legs with tusks."
571,"This enormous, winged scorpion erupts from the sand, its giant pincers snapping and its tail stinger swaying threateningly."
572,"This enormous creatures coarse, sallow skin looks like living tar, and it has a gaping mouth full of fangs."
573,"The hulking beast slithers fluidly through the water, its greatscaled, piscine stalks displaying thousands of tiny needle-sharp teeth."
574,"This immense leech has bright purple and herringbone claws and deadly fangs."
575,"The size of long haired, woman and child, this faceless being has lava lamped eyes and a needle-thin mouth."
576,"This massive cyclops warrior stands with great grace and skill. His thickly furred frame easily covers the ground, and his glowing orange eyes are full of sharp fangs."
577,"This large-eyed humanoid looks like a hardened shellfish, with a long, taut bellied tail."
578,"Covered in a coat of sleek black fur, this vaguely feline humanoid moves with a staggered jerkfulness that seems to shift between moves."
579,"This towering humanoid figure appears to be sculpted from stone. Thick, fiery scales straining over overdeveloped muscles, the thing floats with no discernible grace or sense of pride."
580,"This lumbering giants beady eyes are devoid of wit or kindness, and its puffy face features a wide mouth with ill-fitting teeth."
581,"Dozens of bizarre, nimble fish line the surface of this rapidly reforming blue dragon."
582,"A shaggy, multi-legged creature with a long tail possesses an eyeless head, and its piscine frame ripples with muscle."
583,"This dragon could almost pass for human from the neck up, but below that it was completely different. Tiny, upward-pointing horns, a white hooded head, and drooling, stone-encrusted rage."
584,"This creatures head supports a massive crocodile jaw with a slit for a head> this enormous snake has bright red skin and cold, piercing eyes."
585,"This large creature has the body of a hawk and the wings of a falcon. The head of this flying snake is covered in small rashes."
586,"This slender blue-green snake has a long, thin snout and small, if faint, fangs."
587,"This towering humanoid creature has red-hot bronze skin, a pointed, horned head, and a powerfully built muzzle filled with razor-sharp teeth."
588,"This creatures upper torso is that of a comely woman with cats eyes and long hair, while her lower body is that of a lion."
589,"This blue-furred creature sports a short trunk and a camel-like body. The air around its seems to shimmer with magical energy."
590,"This enormous construct has arms that seem made of wood, and the core in the center of its head glows with a warm light."
591,"This squat fish has short, stumpy tentacles that wrap from its head toenail to the tip of its long tail."
592,"This sleek dragon is covered in dull metallic scales that range in color from shining bronze to mottled blue."
593,"This creature is composed of dozens of electric eels tightly knotted into a slithering humanoid shape, surrounded by a palpable malevolence."
594,"This humanoid is covered in a black and yellow-green fibrous cloak that allows it to peer malevolently through open flames."
595,"This enormous tree of dark green and red has huge, spiked toad wings and shrieking cries."
596,"This massive lurching mass of slime and gunpowder leaves a trail of shiny black residue in its wake, and shudders with concussive energy."
597,"This large-eyed creature looks like a lumpy skull surrounded by innumerable eyes. Hellfire crackles as it bobs, and menze tentacles sprout from its bony armor shell."
598,"This mass of shadow possesses a horrific demon face. Several writhing tentacles sprout from its frayed skin."
599,"This dark-scaled reptilian humanoid has lidless eyes, and a serpentine tongue that flickers from a fanged maw."
600,"This massive scorpion has venomous spines that run along its back and hindquarters, and its stingers sparkling with blue light."
601,"This long-taloned figure is bestial, a hideous humanoid form dominated by a hideous giant grin and a strange, teeth-filled stench."
602,"This creature is a mass of tangled vines and dripping slime."
603,"This giant turtle has a large shuck hissing head and a thick shell of soft, crustacean-like growths."
604,"This huge bird has a reddish-brown beak and a long, scarred tail."
605,"This man-sized, womans slimy body clings tenaciously to the rough stone. A deep, writhing maw of fat attachments wriggle freely in the things disgusting maw."
606,"This humanoid is covered in pale aquamarine skin. Her draconic blood is constantly flowing. She wields an enormous scythe in one hand, and her breath fills the world in a palpable sense of serenity."
607,"This immense bird has a sleek female body until she falls, sick of her sickly legs. Her feathers flash with a blue light, and her tiny red eyes are tiny andnumb."
608,"Bladed whips and spiked chains sprout from a ragged and worn leather sack strapped to a gillwoman."
609,"This immense green-skinned brute wields a tree branch for a club and has nine heads, each filled with juts and crests and propped against its back. Mighty spines run down its chest, and its thin headlike fingers prickled with unseen life."
610,"Light shimmers across this humanoid figures bare golden skin, illuminating regal features."
611,"This humanoid is covered in small feathers and bears the head of a grand eagle. Its armor is thick and black, and it wields an enormous bow in its powerful hands."
612,"This creatures lower body is that of a gigantic skeleton with of course curved knees and a crocodilian snout that looks like a cross between a horse and a robot. A wide mouth lined with long, sharp teeth flanked by short, toothless claws."
613,"Little do it know, this winged serpent is the size of a large dog. Its serpentine body bears three bright red eyes, six in each hand."
614,"This gigantic tarantula is the size of a large house. Its spiny backwoods bark is ringed by at least eight full moon-like occultalia"
615,"Dogs and cats mix in this flea-infested landscape, but a sickly smell hints at a spreading disease. A scent like vinegar wafts from the creatures stagnant breath."
616,"This giant has the arms and armor of an enormous insect. Its wings are transparent and seem almost to be made of fire."
617,"Striking yellow markings along its body and in its hair mark its as having been composed of deadly steel."
618,"Spine-frilled neck of spider, this creature lacks a head for facial expression."
619,"This huge lizard has a round, lamprey-like mouth full of teeth, and its scales slowly change color to match its surroundings."
620,"This creatures lower body is that of a decaying lion, while its upper torso is that of a woman with ropey fungus for hair] Its gossamer skin has it covered in moss and other plant matter."
621,"This enormous, fleshy green caterpillar has the face of a serene human woman."
622,"This massive cyclops warrior appears large and sharp and has a keen blade."
623,"This small fish has a bright red and blue belladonnaise."
